# E1 [GeV/n] E2 10^n F [/m^2/s/str/(GeV/n)] dF1 dF2 10^n (ref. Apanasenko 2001)
2.50 6.25 3 1.13 +0.29 -0.29 -7
6.25 9.50 3 1.98 +0.83 -0.62 -8
0.95 1.70 4 4.04 +1.70 -1.25 -9
1.70 2.50 4 1.06 +0.85 -0.50 -9
2.50 7.50 4 1.45 +1.16 -0.69 -10
